13250			CIRCULATING WATER PUMP #1B		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13251			DRUM SCREEN #1B		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13252			SCREEN WASH PUMP #1B		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13253			CWP C SYSTEM		0.5	P		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13254			CIRCULATING WATER PUMP #1C		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13255			DRUM SCREEN #1C		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13256			SCREEN WASH PUMP #1C		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13257			AUX COOLING WATER PUMP SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13258			AUX COOLING WATER PUMP #1A		0.5	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13259			AUX COOLING WATER PUMP #1B		0.5	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13260			AUX COOLING WATER PUMP #1C		0.5	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI	\N								UNIT1	2022-01-05 10:51:18	NORMAL
13261			CLOSED COOLING SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13262			CLOSED CIRCULATING HEAT EXCHANGER		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13263			HEAT EXCHANGER #1A		1.0	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13264			HEAT EXCHANGER #1B		1.0	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13265			CLOSED CIRCULATING WATER PUMP SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13266			CLOSED COOLING WATER PUMP #1A		1.0	P		SPTN	main	0.92	WARNING	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI		\N	\N	Indikasi:\n1. Muncul suara berderit pada bagian strainer suction.\n2. Vibrasi pada strainer suction mencapai 13,6 mm/s (CCWP 2A: 1,27 mm/s)\nAnalisa :\nStrainer robek/ rusak\n	Penggantian/ perbaikan strainer perubahan desain seperti unit 2 \n	Standby Emergency	Waiting for Shutdown (OH) \n		UNIT1	2022-01-05 10:51:18	NORMAL
13267			CLOSED COOLING WATER PUMP #1B		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13268			CONDENSATE SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13269			CONDENSOR		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13270			PRIMING VACUUM PUMP		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13271			PRIMING VACUUM PUMP #1A		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13272			PRIMING VACUUM PUMP #1B		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13273			CONDENSATE AIR EXT PUMP		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13274			CONDENSATE AIR EXT PUMP #1A		1.0	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13275			CONDENSATE AIR EXT PUMP #1B		1.0	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13276			CONDENSATE TRANSFER PUMP		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13277			CONDENSATE TRANSFER PUMP #1A		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13278			CONDENSATE TRANSFER PUMP #1B		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13279			CONDENSATE PUMP		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13280			CONDENSATE EXT PUMP #1A		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13281			CONDENSATE EXT PUMP #1B		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13282			CONDENSATE EXT PUMP #1C		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13283			LPH #1 SYSTEM		1.0	P		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13284			LPH #1		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13285			LPH 1 BYPASS		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13286			LPH 2 SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13287			LPH 2		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13288			LPH 2 BYPASS		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13289			LPH 3 SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13290			LPH 3		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13291			LPH 3 BYPASS		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13292			FEED WATER SYSTEM 		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13293			DEAERATOR		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13294			BOILER FEED PUMP		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13295			BOILER FEED PUMP #1A		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13296			BOILER FEED PUMP #1B		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13297			BOILER FEED PUMP #1C		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13298			HPH #5 SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13299			HPH 5		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13300			HPH 5 BY PASS VALVE		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13301			HPH #6 SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13302			HPH 6		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13303			HPH 6 BY PASS VALVE		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13305			HPH 7		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13306			HPH 7 BY PASS VALVE		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13307			GENERATOR SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13308			GENERATOR		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13309			GENERATOR SEAL OIL SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13310			MAIN SEAL OIL PUMP #1A		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13311			MAIN SEAL OIL PUMP #1B		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13312			RECIRC SEAL OIL PUMP #1		1.0	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13313			SEAL OIL VACUUM PUMP #1		1.0	P		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI	\N		\N	Indikasi:\n1. Muncul kelainan suara pada gearbox.\n2. Crest factor pada motor mencapai 8.\n3. Terjadi kenaikan peakvue pada vibrasi motor.\n\nAnalisa:\nTerjadi keausan pada pin motor yang disebabkan oleh\nkelonggaran (overclearance) antara shaft motor dengan sleeve coupling.\n	1.Test No Load motor\n2. Inspeksi pin shaft.\n3. Pengukuran dimensi hole sleeve coupling dan shaft motor\n4. Menyiapkan motor spare (Task PELEC)		1.  Penggantian bearing gearbox\n2. Penggantian spie motor – gearbox\n3. Realignment\n	Sebelum perbaikan:\n1. Muncul kelainan suara pada gearbox.\n2. Crest factor pada motor mencapai 8.\n3. Terjadi kenaikan peakvue pada vibrasi motor.\nSetelah perbaikan:\n1. Suara motor normal\n2.Crestfactor dibawah 4\n3. Peakvue normal\n	UNIT1	2022-01-05 10:51:18	NORMAL
13314			GENERATOR STATOR COOLING SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13315			STATOR COOLING WATER PUMP #1A		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13316			STATOR COOLING WATER PUMP #1B		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13317			GENERATOR H2 COOLING SYSTEM		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13318			GENERATOR PROTECTION SYSTEM		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13319			GENERATOR EXCITER SYSTEM		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13320			TURBINE SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13321			LUBICATING OIL SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13322			MAIN OIL TANK		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13323			VAPOUR EXTRACTOR M.O.T # 1		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13324			OIL PUMP SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13325			MAIN OIL PUMP		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13326			AUXILIARY OIL PUMP		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13327			EMERGENCY OIL PUMP		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13328			LUBE OIL COOLER SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13329			LUBE OIL COOLER #1A		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13330			LUBE OIL COOLER #1B		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13331			TURBINE PROTECTION SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13332			TSI SYSTEM		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13333			TURBINE BYPASS HYDRAULIC SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13334			HP BYPASS LUBE OIL PUMP		0.0			SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13335			HP BYPASS LUBE OIL PUMP #1A		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13336			HP BYPASS LUBE OIL PUMP #1B		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13337			LP BYPASS LUBE OIL PUMP		0.0			SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13338			LP BYPASS LUBE OIL PUMP #1A		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13339			LP BYPASS LUBE OIL PUMP #1B		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13340			TURBIN & VALVE SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13341			STEAM TURBIN #1		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13342			TURBIN VALVE SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13343			MAIN STEAM VALVE		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13344			MAIN STEAM VALVE A		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13345			MAIN STEAM VALVE B		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13346			CONTROL VALVE		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13347			CONTROL VALVE 1		0.3	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13348			CONTROL VALVE 2		0.3	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13349			CONTROL VALVE 3		0.3	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13350			CONTROL VALVE 4		0.3	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13351			REHEAT STOP INTERCEPTOR VALVE		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13352			REHEAT STOP INTERCEPTOR VALVE A		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13353			REHEAT STOP INTERCEPTOR VALVE B		0.5	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13354			SEAL WATER PUMP CAE		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13355			SEAL WATER PUMP CAEP #1A		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13356			SEAL WATER PUMP CAEP #1B		1.0	S		SPTN	essential	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13357			SEALING SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13358			GLAND EXHAUSTER		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13359			GSSR EXHAUST FAN #1A		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13360			GSSR EXHAUST FAN #1B		1.0	P		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13361			GLAND SEAL STEAM CONDENSOR		1.0	S		SPTN	supporting	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13362			ELECTRICAL & CONTROL SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13363			STATION SERVICE TRANSFORMER (SST)		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13364			GENERATOR TRANSFORMER #1		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13365			UNIT AUXILLARY TRANSFORMER 		0.0			SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13366			UNIT AUXILLARY TRANSFORMER #1A		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13367			UNIT AUXILLARY TRANSFORMER #1B		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13368			 AUXILLARY TRANSFORMER 		0.0			SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13369			AUXILLARY TRANSFORMER #1A		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13370			AUXILLARY TRANSFORMER #1B		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13371			125V BATTERIES CHARGER #1		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13372			220V BATTERIES CHARGER #1		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13373			220V BATTERIES		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13374			UPS  CONTROL & PROTECTION EQUIPMENT		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13375			125V BATTERIES		1.0	S		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13376			INSTRUMENT AIR SYSTEM		1.0	S		SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13377			SERVICE AIR COMPRESSOR		0.0			SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13378			SERVICE AIR COMPRESSOR #1A		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13379			SERVICE AIR COMPRESSOR #1B		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13380			SERVICE AIR COMPRESSOR #1C		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13381			INSTRUMENT AIR DRYER		0.0			SPTN		1.00																		UNIT1	2022-01-05 10:51:18	
13382			INSTRUMENT AIR DRYER #1A		1.0	P		SPTN	main	1.00	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT1	2022-01-05 10:51:18	NORMAL
13383		UNIT #1			1.0	S		SPTN		0.95																		UNIT2	2022-01-05 10:51:18	
13384			COMBUSTION AIR & FLUE GAS SYSTEM		1.0	S		SPTN		0.95																		UNIT2	2022-01-05 10:51:18	
13385			COMBUSTION AIR & FLUE GAS SYSTEM A		0.5	P		SPTN		0.91																		UNIT2	2022-01-05 10:51:18	
13386			PRIMARY AIR FAN SYSTEM #1A		1.0	S		SPTN		0.91																		UNIT2	2022-01-05 10:51:18	
13387			PRIMARY AIR FAN #1A		1.0	S		SPTN	main	0.91	WARNING	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI	\N	\N	\N	1. Kopling fan - motor looseness\n2. Misalignment\n	TASK PMECH1\n1. Inspeksi kopling fan-motor\n2. Realignment	Bisa Dioperasikan	Waiting for Shutdown (OH) 		UNIT2	2022-01-05 10:51:18	NORMAL
13388			PA FAN #1A MAIN LUBE OIL PUMP		1.0	S		SPTN	essential	1.00	NORMAL	STAGE 1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT2	2022-01-05 10:51:18	NORMAL
13389			FDF A SYSTEM		1.0	S		SPTN		1.00																		UNIT2	2022-01-05 10:51:18	
