9111	NP90ETG24	SSC 	NP90ETG2	1.00	S	84.00	9	UJPT	Y	9	\N	100.00	84.00
5137	TY202G04E	TURBINE BEARING No 5	TY202G04	1.00	S	100.00	9	UJTY	Y	2	\N	100.00	100.00
8435	PN10LA31	HPH 5	PN10LA3	1.00	P	100.00	8	SPTN	Y		\N	100.00	100.00
7197	NN10LC51	CPP	NN10LC5	1.00	P	100.00	8	UJIN	Y	1	\N	100.00	100.00
5931	CA603A02	GENERATOR BEARING	CA603A	1.00	S	95.00	8	UCRT	Y	6	\N	100.00	95.00
5516	KT202G01	TURBIN	KT202G	1.00	S	80.00	8	UJKT	Y	2	\N	100.00	80.00
5537	KT203A03	MAIN TRANSFORMER	KT203A	1.00	S	93.00	8	UJKT	Y	2	\N	100.00	93.00
7924	LP10HA1243	PULVERIZER D	LP10HA124	1.00	S	95.00	10	UJPC	Y	1	\N	100.00	95.00
8102	LP20HA1242	COAL FEEDER D	LP20HA124	1.00	S	95.00	10	UJPC	Y	2	\N	100.00	95.00
6733	LR20PA12	CWP A	LR20PA1	1.00	S	80.00	8	UJRB	Y	2	\N	100.00	80.00
7095	NN10HA213	PULVERIZER A	NN10HA21	1.00	S	50.00	9	UJIN	Y	1	\N	100.00	50.00
6572	LR10LA	FEED WATER SYSTEM 	LR10	1.00	S	75.00	6	UJRB		1	\N	100.00	75.00
6857	NN00EA	COAL HANDLING	NN00	1.00	S	55.00	6	UJIN		0	\N	100.00	55.00
7057	NN10HL	COMBUSTION AIR & FLUE GAS SYSTEM	NN10	1.00	S	95.00	6	UJIN		1	\N	100.00	95.00
